item_id,order_id,product_id,quantity,unit_price,discount_percent
2494,267,53,1,570.01,20.1
2495,28,111,3,422.44,17.1
2496,162,9,2,734.36,22.6
2497,741,106,1,542.01,15.1
2498,818,107,1,82.65,88.7
2499,1029,28,4,709.86,42.6
2500,639,94,4,385.42,64.3
2501,837,66,1,256.19,17.5
2502,819,86,4,495.07,61.4
2503,764,92,4,312.07,11.2
2504,1079,83,3,647.9,20.7
2505,8,94,2,449.26,25.7
2506,647,36,2,562.71,27.4
2507,138,33,1,198.57,38.9
2508,67,40,4,781.52,59.1
2509,185,33,5,308.93,29.9
2510,620,106,2,297.95,10.3
2511,341,118,5,435.36,35.7
2512,169,69,4,375.19,25.9
2513,982,39,1,872.59,2.3
2514,385,2,5,339.63,94.5
2515,857,99,1,317.59,28.1
2516,1102,47,1,442.62,10.3
2517,119,104,3,636.76,29.2
2518,350,71,3,328.1,26.6
2519,227,49,5,164.14,28.3
2520,199,76,5,687.17,16.4
2521,85,94,2,864.66,25.8
2522,789,25,5,883.92,91.5
2523,211,89,3,518.94,7.3
2524,107,108,1,160.18,4.6
2525,396,38,1,269.67,5.9
2526,172,43,3,329.39,28.6
2527,657,29,1,728.58,45.0
2528,1092,12,1,804.86,26.6
2529,835,47,3,598.96,13.7
2530,886,31,3,296.36,3.6
2531,1144,95,5,533.96,93.9
2532,547,44,4,279.57,61.8
2533,211,3,1,826.36,29.5
2534,780,89,1,57.69,25.2
2535,1079,82,3,124.93,12.1
2536,290,54,2,140.99,81.1
2537,729,119,2,587.09,18.5
2538,782,19,2,570.13,24.0
2539,177,96,-2,513.99,80.0
2540,721,64,2,498.39,21.1
2541,324,19,4,822.02,34.0
2542,1011,95,2,503.07,4.3
2543,717,12,2,811.37,9.9
2544,1049,114,1,637.31,63.2
2545,1057,52,-2,44.31,5.2
2546,373,34,-2,763.24,7.9
2547,818,89,3,42.28,7.7
2548,171,82,5,457.03,28.9
2549,532,27,4,299.66,12.9
2550,276,29,4,480.1,13.3
2551,781,45,5,562.98,20.6
2552,108,54,2,759.79,8.8
2553,201,103,2,502.63,27.9
2554,568,86,1,679.53,6.4
2555,35,27,3,771.87,23.9
2556,661,94,2,855.91,9.2
2557,250,34,5,659.31,7.0
2558,903,17,5,325.77,73.5
2559,972,28,5,301.59,65.8
2560,807,64,-3,233.98,15.5
2561,1083,96,3,345.1,17.8
2562,342,48,5,598.88,4.8
2563,338,92,1,685.32,21.8
2564,503,48,4,808.96,12.8
2565,611,88,4,439.04,14.9
2566,38,79,3,294.93,14.4
2567,551,94,3,748.7,4.4
2568,474,46,1,844.18,10.3
2569,676,77,5,631.52,16.1
2570,937,36,1,636.65,52.7
2571,321,55,1,755.93,23.7
2572,1010,55,2,245.06,23.6
2573,148,99,4,283.06,40.3
2574,1085,77,1,822.6,95.5
2575,719,95,2,59.62,78.4
2576,78,11,3,520.17,4.7
2577,576,19,3,684.6,6.4
2578,343,62,5,48.69,23.0
2579,893,84,1,725.0,29.1
2580,563,2,2,819.44,2.2
2581,684,112,2,340.38,12.0
2582,996,14,3,238.79,0.5
2583,502,75,4,41.61,14.5
2584,548,120,4,571.53,13.6
2585,682,96,3,563.53,59.9
2586,314,91,3,370.85,27.8
2587,315,103,1,157.79,88.1
2588,732,42,2,503.59,20.2
2589,930,44,5,129.19,11.6
2590,854,34,5,336.85,15.4
2591,591,96,4,507.25,0.7
2592,985,107,5,628.79,18.2
2593,133,59,3,66.33,20.6
2594,613,13,5,703.77,20.2
2595,880,118,5,164.17,22.8
2596,1060,100,5,430.9,13.0
2597,777,100,1,435.86,9.1
2598,540,84,2,576.59,29.5
2599,885,69,4,96.15,24.0
2600,358,19,5,242.74,26.9
